borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,Year
MN,1994,93,109,211,1009,5,7,10027,E047,26,16,1400,1,9,2A,530 RIVERSIDE DRIVE         ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,D1,3,0, ,TRUSTEES OF COLUMBIA ,10320,44052,0,44052,0,0,0,0,0,0,2,1,6,52,52,120,86,120,73,  ,3,N,5,1,221400,1912050,197046,1701726,1926,1987,0,                                        ,                                   ,4.27,6.02,0,6.5,1,1019940093,0,211,995026,236100,5c , ,107N078 ,10707,     ,0,          ,1, , ,17V1,2017
MN,1995,40,109,211,2000,5,7,10027,E047,26,16,1400,1,9,2A,614 WEST 125 STREET         ,R8       ,         ,         ,         ,C2-4,    ,      ,      ,      ,     ,N,K1,5,0,P,TRUSTEES OF COLUMBIA ,13975,13590,13590,0,0,13590,0,0,0,0,2,1,1,0,3,125.67,150,43,56,  ,0,Y,5,0,239400,1096650,239400,1096650,1920,1986,0,                                        ,                                   ,0.97,6.02,0,6.5,1,1019950040,0,211,995535,236624,5c , ,107N092 ,10707,     ,0,          ,1, , ,17V1,2017
MN,1995,44,109,211,2000,5,7,10027,E047,26,16,1400,1,9,2A,628 WEST 125 STREET         ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,W6,8,0,P,TRUSTEES OF COLUMBIA ,27609,95974,95974,0,0,0,0,0,0,95974,2,1,4,0,2,184.08,150,184,150,  ,2,N,5,2,918000,6617700,918000,6617700,1934,1982,0,                                        ,                                   ,3.48,6.02,0,6.5,1,1019950044,0,211,995445,236744,5c , ,107N092 ,10707,     ,0,          ,1, , ,17V1,2017
MN,1995,63,109,211,2000,5,7,10027,E047,26,16,1400,1,9,2Q,564 RIVERSIDE DRIVE         ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,D3,3,0, ,TRUSTEES OF COLUMBIA ,42200,339104,137000,202104,0,0,137000,0,0,0,2,1,26,182,182,84.17,265,84.17,265,  ,0,Y,5,5,1048500,7861500,1017045,7625654,1964,0,0,                                        ,                                   ,8.04,6.02,0,6.5,1,1019950063,0,211,995225,236888,5c , ,107N092 ,10707,     ,0,          ,1, , ,17V1,2017
MN,1996,23,109,219,1010,5,7,10027,E037,26,16,1100,1,9,2A,603 WEST 129 STREET         ,C6-1     ,         ,         ,         ,    ,    ,MMU   ,      ,      ,     ,N,W6,8,0,P,TRUSTEES OF COLUMBIA ,79621,557149,557149,0,0,17065,0,0,0,285668,2,1,9,0,2,400,199.1,150,200,  ,1,N,3,2,21871215,98397765,21871215,21871215,2014,2010,0,                                        ,                                   ,7,3.44,6,6.5,1,1019960023,0,219,995744,236930,5c , ,107N092 ,10707,R-144,1019960023,7/15/2015,1, , ,17V1,2017
MN,1998,3,109,219,1008,5,7,10027,E080,26,16,1100,1,9,2A,2307 JOE DIMAGGIO HIGHWAY   ,C6-1     ,         ,         ,         ,    ,    ,MMU   ,      ,      ,     ,N,V1,11,0,X,TRUSTEES OF COLUMBIA ,6992,0,0,0,0,0,0,0,0,0,4,0,0,0,0,69.92,100,0,0,  ,0,N,5,5,663300,663300,663300,663300,0,0,0,                                        ,                                   ,0,3.44,6,6.5,1,1019980003,0,219,995513,237610,5c , ,111S002 ,10707,E-188,0,          ,1, , ,17V1,2017
MN,2123,36,112,251,1008,6,10,10032,E067,33,17,400,1,12,1A,506 WEST 166 STREET         ,R7-2     ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,V1,11,0, ,TRUSTEES OF COLUMBIA ,2625,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,107.83,0,0,  ,0,N,5,5,257850,257850,0,0,0,0,0,                                        ,                                   ,0,3.44,0,6.5,1,1021230036,0,251,       ,       ,3b , ,111N093 ,10801,     ,0,          ,1, , ,17V1,2017
MN,2139,80,112,255,     ,6,10,     ,E067,33,17,8700, ,  ,  ,        WEST 168 STREET     ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,V6,11,0,P,TRUSTEES OF COLUMBIA ,8550,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41.08,34,0,0,  ,0,Y,5,5,867150,867150,867150,867150,0,0,0,                                        ,                                   ,0,6.02,0,6.5,1,1021390080,0,255,       ,       ,3b , ,111N090 ,10802,     ,0,          ,1, , ,17V1,2017
MN,2139,210,112,255,1010,6,10,10032,E067,33,17,8700,1,12,1B,52 HAVEN AVENUE             ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,I9,8,0,X,TRUSTEES OF COLUMBIA ,28960,136608,136608,0,0,0,0,0,0,136608,2,1,11,0,1,180.58,143.92,175,80,  ,0,Y,5,5,675000,13342950,675000,13342950,1919,0,0,                                        ,                                   ,4.72,6.02,0,6.5,1,1021390210,0,255,999940,246544,3b , ,111N090 ,10802,     ,0,          ,1, , ,17V1,2017
MN,2139,275,112,255,1009,6,10,10032,E067,33,17,8700,1,12,2B,154 HAVEN AVENUE            ,R8       ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,I4,8,0,P,TRUSTEES OF COLUMBIA ,17043,84442,84442,0,0,0,0,0,0,84442,2,1,10,0,6,176,60,174,60,  ,1,Y,4,1,450000,8307000,450000,8307000,1974,0,0,                                        ,                                   ,4.95,6.02,0,6.5,1,1021390275,0,255,1000071,247604,3b , ,112 012 ,10802,     ,0,          ,1, , ,17V1,2017
MN,2176,5,112,265,2010,6,10,10033,E093,33,17,300,1,12,2B,390 FT WASHINGTON AVENUE    ,R7-2     ,         ,         ,         ,    ,    ,      ,      ,      ,     ,N,D7,4,0,X,TRUSTEES OF COLUMBIA ,5041,32813,5000,27813,0,0,0,0,0,5000,2,1,12,46,47,50,100.83,50,60,  ,0,N,5,2,77400,1283850,77400,1283850,2000,0,0,                                        ,                                   ,6.51,3.44,0,6.5,1,1021760005,0,265,1001112,248297,3b , ,112 014 ,10803,     ,1021760005,12/14/1999,1, , ,17V1,2017
Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,LtdHeight,AllZoning1,AllZoning2,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltCode,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,Version,Year
MN,1198,53,107,169,2000,3,6,10024,E074,20,52 WEST 85 STREET,R8B,,,,,,,,,R8B,,N,A5,1,0,X,TRUSTEES OF COLUMBIA,2043,6266,0,6266,0,0,0,0,0,0,7,1,4,1,1,20,102.17,20,70,E,3,N,5,1,137925,248832,137925,248832,1900,E,1988,1998,Upper West Side/Central Park West,,3.07,4,0,4,1,1011980053,0,169,992086,225329,5d,,107S023,10408,,0,,1,14v1,2014
MN,1867,9,109,201.01,1002,3,7,10025,E047,26,411 WEST 114 STREET,R8,,,,,,,,,R8,,N,I5,8,0,,TRUSTEES OF COLUMBIA,10092,42672,42672,0,0,0,0,0,0,42672,7,1,6,24,24,100,100.92,100,86,,3,N,5,2,409500,2106000,0,0,1910,,0,0,,,4.23,6.02,0,6.5,1,1018670009,0,20101,995068,232674,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,23,109,201.01,1002,3,7,10025,E047,26,402 WEST 115 STREET,R8,,,,,,,,,R8,,N,D7,4,0,,TRUSTEES OF COLUMBIA,10417,47145,7145,40000,7145,0,0,0,0,0,7,1,6,32,36,100,104.17,76,96,,1,Y,3,2,360000,1252350,313200,1089545,1920,E,1988,0,,,4.53,6.02,0,6.5,1,1018670023,0,20101,995263,232680,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,29,109,201.01,1002,3,7,10025,E047,26,        WEST 115 STREET,R8,,,,,,,,,R8,,N,G7,10,0,X,TRUSTEES OF COLUMBIAU,6500,0,0,0,0,0,0,0,0,0,7,0,0,0,0,65.33,100.92,0,0,,0,Y,5,5,216000,216000,216000,216000,0,,0,0,,,0,6.02,0,6.5,1,1018670029,0,20101,995188,232724,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,30,109,201.01,1002,3,7,10025,E047,26,408 WEST 115 STREET,R8,,,,,,,,,R8,,N,V1,11,0,X,TRUSTEES OF COLUMBIA,3364,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33.33,100.92,0,0,,0,N,5,5,270900,270900,270900,270900,0,,0,0,,,0,6.02,0,6.5,1,1018670030,0,20101,995147,232747,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,31,109,201.01,1002,3,7,10025,E047,26,410 WEST 115 STREET,R8,,,,,,,,,R8,,N,V1,11,0,X,TRUSTEES OF COLUMBIA,3364,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33.33,100.92,0,0,,0,N,5,5,270900,270900,270900,270900,0,,0,0,,,0,6.02,0,6.5,1,1018670031,0,20101,995119,232763,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,33,109,201.01,1002,3,7,10025,E047,26,412 WEST 115 STREET,R8,,,,,,,,,R8,,N,V1,11,0,X,TRUSTEES OF COLUMBIA,3364,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33.33,100.92,0,0,,0,N,5,5,270900,270900,270900,270900,0,,0,0,,,0,6.02,0,6.5,1,1018670033,0,20101,995088,232779,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,42,109,201.01,1001,3,7,10025,E047,26,1125 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,C1-4/R8,,N,W5,8,0,X,TRUSTEES OF COLUMBIA,10068,83170,83170,0,0,0,0,0,0,83170,7,2,10,0,1,100.68,100,100.68,100,,0,N,3,5,351450,16656750,351450,16656750,1997,,0,0,,,8.26,6.02,0,6.5,1,1018670042,0,20101,995018,233001,5c,,107N067,10703,,1018670042,12/5/1991,1,14v1,2014
MN,1867,46,109,201.01,1001,3,7,10025,E047,26,419 WEST 115 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6728,28188,0,28188,0,0,0,0,0,0,7,1,6,24,24,66.67,100.92,67,84,,2,N,5,2,432450,1825650,402179,1697856,1925,E,1985,0,,,4.19,6.02,0,6.5,1,1018670046,0,20101,995093,232960,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,49,109,201.01,1001,3,7,10025,E047,26,415 WEST 115 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6728,28188,0,28188,0,0,0,0,0,0,7,1,6,24,24,66.67,100.92,67,84,,3,N,5,2,390600,1740600,359352,1601352,1920,E,1985,0,,,4.19,6.02,0,6.5,1,1018670049,0,20101,995151,232928,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,52,109,201.01,1001,3,7,10025,E047,26,411 WEST 115 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6728,28188,0,28188,0,0,0,0,0,0,7,1,6,24,24,66.67,100.92,67,84,,3,N,5,2,450000,1455300,324000,1047816,1925,,1985,0,,,4.19,6.02,0,6.5,1,1018670052,0,20101,995209,232895,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,54,109,201.01,1001,3,7,10025,E047,26,403 WEST 115 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6560,27821,0,27821,0,0,0,0,0,0,7,1,6,30,30,65,100.92,65,86,,3,N,5,2,372150,1412550,334935,1271295,1920,E,1987,0,,,4.24,6.02,0,6.5,1,1018670054,0,20101,995266,232863,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,64,109,201.01,1001,3,7,10027,E047,26,404 WEST 116 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6055,25380,4541,20839,0,0,0,0,0,4541,7,1,6,16,16,60,100.92,60,81,,2,N,5,2,91350,567900,77648,482716,1915,E,1998,0,,,4.19,6.02,0,6.5,1,1018670064,0,20101,995317,232958,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,67,109,201.01,1001,3,7,10027,E047,26,420 WEST 116 STREET,R8,,,,,,,,,R8,,N,O9,5,0,P,TRUSTEES OF COLUMBIA,7569,55067,55067,0,15750,0,0,0,0,39317,7,1,10,65,66,75,100.92,75,99,,0,N,5,5,302850,2978550,302850,2978550,1907,,1989,1996,,,7.28,6.02,0,6.5,1,1018670067,0,20101,995257,232991,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,69,109,201.01,1001,3,7,10027,E047,26,424 WEST 116 STREET,R8,,,,,,,,,R8,,N,O9,5,0,X,TRUSTEES OF COLUMBIA,2523,7050,7050,0,7050,0,0,0,0,0,7,1,3,0,2,25,100.92,25,80,,3,N,5,2,76050,598950,76050,598950,1915,,0,0,,,2.79,6.02,0,6.5,1,1018670069,0,20101,995215,233014,5c,,107N067,10703,,0,,1,14v1,2014
MN,1867,74,109,201.01,1001,3,7,10025,E047,26,1129 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,C1-4/R8,,N,D7,4,0,,TRUSTEES OF COLUMBIA,10092,36664,5000,31664,0,5000,0,0,0,0,7,1,7,45,48,100.92,100,85,98,,2,N,3,2,720000,2375550,532800,1757907,1925,,0,0,,,3.63,6.02,0,6.5,1,1018670074,0,20101,995071,233094,5c,,107N067,10703,,0,,1,14v1,2014
MN,1881,1,107,195,3001,3,7,10025,E076,24,2820 BROADWAY,R9A,,,,C1-5,,EC-3,,,C1-5/R9A/EC-3,,N,C7,4,0,,TRUSTEES OF COLUMBIA,3010,13600,3000,10600,0,3000,0,0,0,0,7,1,5,12,14,35,86,34,86,,2,N,5,2,180000,499050,0,0,1925,,0,0,,,4.52,7.52,0,7.52,1,1018810001,0,195,993468,232024,5d,,107S051,10703,,0,,1,14v1,2014
MN,1881,3,107,195,3001,3,7,10025,E076,24,2824 BROADWAY,R9A,R8B,,,C1-5,,EC-3,,,C1-5/R9A/EC-3,R8B,Y,W6,8,0,P,TRUSTEES OF COLUMBIA,17104,161502,161502,0,11049,11838,0,0,0,68762,7,3,12,27,29,136.83,125,136.83,125,,3,N,5,2,2052000,22918050,1539000,17472623,1998,,0,0,,,9.44,7.52,0,7.52,1,1018810003,0,195,993529,232090,5d,,107S051,10703,,1018810003,9/13/2013,1,14v1,2014
MN,1881,6,107,195,3001,3,7,10025,E076,24,253 WEST 109 STREET,R8B,R9A,,,C1-5,,,,,C1-5/R8B,R9A,Y,C2,2,0,,TRUSTEES OF COLUMBIA,1365,4946,0,4946,0,0,0,0,0,0,7,1,5,5,5,39,35,39,35,,3,N,5,5,15824,65570,0,0,1920,,0,0,,,3.62,4,0,4,1,1018810006,0,195,993524,231993,5d,,107S051,10703,,0,,1,14v1,2014
MN,1882,42,109,199,6001,3,7,10025,E047,26,518 WEST 111 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,9948,43002,0,43002,0,0,0,0,0,0,7,1,6,32,32,108.33,91.83,108,79,,3,N,5,2,315000,1548900,296100,1455966,1925,,1988,0,,,4.32,6.02,0,6.5,1,1018820042,0,199,994056,232160,5d,,107N052,10703,,0,,1,14v1,2014
MN,1883,14,109,199,5000,3,7,10025,E047,26,529 WEST 111 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,10092,43540,0,43540,0,0,0,0,0,0,7,1,6,37,37,100,100.92,100,85,,3,N,5,2,360000,1432350,291600,1160204,1920,,0,0,,,4.31,6.02,0,6.5,1,1018830014,0,199,994010,232361,5d,Y,107N052,10703,,0,,1,14v1,2014
MN,1883,48,109,199,5000,3,7,10025,E047,26,522 WEST 112 STREET,R8,,,,,,,,,R8,,N,C1,2,0,,TRUSTEES OF COLUMBIA,5046,21180,0,21180,0,0,0,0,0,0,7,1,6,24,24,50,100.92,50,87,,2,N,5,2,180000,767250,142200,606128,1907,E,0,0,,,4.2,6.02,0,6.5,1,1018830048,0,199,994083,232440,5c,,107N052,10703,,0,,1,14v1,2014
MN,1883,54,109,199,5000,3,7,10025,E047,26,534 WEST 112 STREET,R8,,,,,,,,,R8,,N,K2,5,0,X,TRUSTEES OF COLUMBIA,7569,12375,12375,0,0,12375,0,0,0,0,7,1,2,0,2,75,100.92,75,100,,0,N,5,5,342000,931050,342000,931050,1997,,0,0,,,1.63,6.02,0,6.5,1,1018830054,0,199,993940,232519,5c,,107N052,10703,,0,,1,14v1,2014
MN,1883,57,109,199,5000,3,7,10025,E047,26,540 WEST 112 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,5046,21573,0,21573,0,0,0,0,0,0,7,1,6,24,24,50,100.92,50,83,,1,N,5,2,196200,792000,174618,704880,1920,,0,0,,,4.28,6.02,0,6.5,1,1018830057,0,199,993887,232549,5c,,107N052,10703,,0,,1,14v1,2014
MN,1883,59,109,199,5000,3,7,10025,E047,26,2874 BROADWAY,R8,,,,C1-4,,,,,C1-4/R8,,N,H8,8,0,,TRUSTEES OF COLUMBIA,15771,123205,123205,0,0,10000,0,0,0,113205,7,1,10,0,8,126.17,125,126,114,,2,Y,3,2,1064700,3477393,1000818,3268749,1908,,0,0,,,7.81,6.02,0,6.5,1,1018830059,0,199,993802,232586,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,1,109,199,4000,3,7,10025,E047,26,2880 BROADWAY,R8,,,,C1-4,,,,,C1-4/R8,,N,O5,5,0,P,TRUSTEES OF COLUMBIA,10092,59018,59018,0,47489,5529,0,0,0,6000,7,1,7,0,6,100.92,100,101,95,,2,N,3,2,720000,5680800,604800,4771872,1900,E,0,0,,,5.85,6.02,0,6.5,1,1018840001,0,199,993870,232737,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,6,109,199,4000,3,7,10025,E047,26,539 WEST 112 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,10092,43050,0,43050,0,0,0,0,0,0,7,1,6,43,43,100,100.92,100,84,,2,N,5,2,405000,1168200,344250,992970,1920,,0,0,,,4.27,6.02,0,6.5,1,1018840006,0,199,993959,232688,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,10,109,199,4000,3,7,10025,E047,26,535 WEST 112 STREET,R8,,,,,,,,,R8,,N,D9,3,0,X,TRUSTEES OF COLUMBIA,2523,11433,0,11433,0,0,0,0,0,0,7,1,6,12,12,25,100.92,25,87.92,,0,N,5,2,90000,412200,90000,412200,1906,,0,0,,,4.53,6.02,0,6.5,1,1018840010,0,199,994015,232656,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,11,109,199,4000,3,7,10025,E047,26,531 WEST 112 STREET,R8,,,,,,,,,R8,,N,D3,3,0,,TRUSTEES OF COLUMBIA,10100,75569,1301,74268,0,0,0,0,0,1301,7,1,8,41,41,100,100.92,100,85,,3,N,5,2,351450,1429200,319820,1300573,1912,,0,0,,,7.48,6.02,0,6.5,1,1018840011,0,199,994071,232626,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,15,109,199,4000,3,7,10025,E047,26,523 WEST 112 STREET,R8,,,,,,,,,R8,,N,D3,3,0,,TRUSTEES OF COLUMBIA,7569,54567,0,54567,0,0,0,0,0,0,7,1,8,49,49,75,100.92,75,85,,3,N,5,2,360000,1794600,320400,1597194,1925,,0,0,,,7.21,6.02,0,6.5,1,1018840015,0,199,994148,232583,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,18,109,199,4000,3,7,10025,E047,26,521 WEST 112 STREET,R8,,,,,,,,,R8,,N,D3,3,0,,TRUSTEES OF COLUMBIA,9375,47731,0,47731,0,0,0,0,0,0,7,1,8,44,44,75,125.33,75,98,,3,Y,5,2,675000,1929150,641250,1832693,1920,,0,0,,,5.09,6.02,0,6.5,1,1018840018,0,199,994216,232548,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,21,109,199,4000,3,7,10025,E047,26,511 WEST 112 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,6661,28374,0,28374,0,0,0,0,0,0,7,1,6,24,24,66,100.92,66,92,,3,N,5,2,270000,954450,221400,782649,1925,,1987,0,,,4.26,6.02,0,6.5,1,1018840021,0,199,994275,232513,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,24,109,199,4000,3,7,10025,E047,26,509 WEST 112 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,3431,15102,0,15102,0,0,0,0,0,0,7,1,6,18,18,34,100.92,34,87,,3,N,5,2,77850,716850,70844,652335,1925,,0,0,,,4.4,6.02,0,6.5,1,1018840024,0,199,994318,232489,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,40,109,199,4000,3,7,10025,E047,26,506 WEST 113 STREET,R8,,,,,,,,,R8,,N,D1,3,0,,TRUSTEES OF COLUMBIA,5458,24446,0,24446,0,0,0,0,0,0,7,1,6,22,22,54.08,100.92,45,85,,2,N,5,2,225000,881100,209250,819424,1925,,0,0,,,4.48,6.02,0,6.5,1,1018840040,0,199,994412,232555,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,41,109,199,4000,3,7,10025,E047,26,        WEST 113 STREET,R8,,,,,,,,,R8,,N,V1,11,0,P,TRUSTEES OF COLUMBIA,3213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,31.83,100.92,0,0,,0,N,5,5,258750,258750,0,0,0,,0,0,,,0,6.02,0,6.5,1,1018840041,0,199,994375,232575,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,42,109,199,4000,3,7,10025,E047,26,514 WEST 113 STREET,R8,,,,,,,,,R8,,N,O9,5,0,X,TRUSTEES OF COLUMBIA,2523,1875,1875,0,1875,0,0,0,0,0,7,1,1,0,1,25,100.92,25,76,,2,N,5,0,45000,228600,45000,228600,1910,E,0,0,,,0.74,6.02,0,6.5,1,1018840042,0,199,994351,232589,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,43,109,199,4000,3,7,10025,E047,26,526 WEST 113 STREET,R8,,,,,,,,,R8,,N,D3,3,0,,TRUSTEES OF COLUMBIA,7569,39680,0,39680,0,0,0,0,0,0,7,1,8,39,39,75,100.92,75,87,,3,Y,5,2,495000,1334250,445500,1200825,1910,,0,0,,,5.24,6.02,0,6.5,1,1018840043,0,199,994309,232615,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,46,109,199,4000,3,7,10025,E047,26,530 WEST 113 STREET,R8,,,,,,,,,R8,,N,D3,3,0,P,TRUSTEES OF COLUMBIA,5659,31851,0,31851,0,0,0,0,0,0,7,1,8,24,24,50,113.17,50,99,,3,Y,5,2,175500,845550,135135,651074,1910,,0,0,,,5.63,6.02,0,6.5,1,1018840046,0,199,994251,232643,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,48,109,199,4000,3,7,10025,E047,26,536 WEST 113 STREET,R8,,,,,,,,,R8,,N,D3,3,0,,TRUSTEES OF COLUMBIA,7575,56780,0,56780,0,0,0,0,0,0,7,1,8,48,48,75,100.92,75,81,,3,N,5,2,495000,1427850,465300,1342179,1919,,0,0,,,7.5,6.02,0,6.5,1,1018840048,0,199,994198,232673,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,51,109,199,4000,3,7,10025,E047,26,540 WEST 113 STREET,R8,,,,,,,,,R8,,N,C4,2,0,,TRUSTEES OF COLUMBIA,1892,5710,0,5710,0,0,0,0,0,0,7,1,4,10,10,18.75,100.92,19,67,E,3,N,5,1,45858,163663,42190,150571,1920,E,0,0,,,3.02,6.02,0,6.5,1,1018840051,0,199,994157,232696,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,52,109,199,4000,3,7,10025,E047,26,544 WEST 113 STREET,R8,,,,,,,,,R8,,N,C7,4,0,,TRUSTEES OF COLUMBIA,1892,7040,1430,5610,0,1430,0,0,0,0,7,1,4,8,9,18.75,100.92,19,67,E,3,N,5,1,57709,163663,55401,157117,1920,E,0,0,,,3.72,6.02,0,6.5,1,1018840052,0,199,994124,232714,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,53,109,199,4000,3,7,10025,E047,26,546 WEST 113 STREET,R8,,,,,,,,,R8,,N,C5,2,0,P,TRUSTEES OF COLUMBIA,1892,5710,0,5710,0,0,0,0,0,0,7,1,4,8,8,18.75,100.92,19,74,E,3,N,5,1,38317,116595,0,0,1920,E,0,0,,,3.02,6.02,0,6.5,1,1018840053,0,199,994108,232723,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,54,109,199,4000,3,7,10025,E047,26,548 WEST 113 STREET,R8,,,,,,,,,R8,,N,W6,8,0,X,TRUSTEES OF COLUMBIA,1716,5235,5235,0,0,0,0,0,0,5235,7,1,4,9,9,17,100.92,17,70,E,3,N,5,2,109350,472500,109350,472500,1910,E,0,0,,,3.05,6.02,0,6.5,1,1018840054,0,199,994092,232732,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,55,109,199,4000,3,7,10025,E047,26,552 WEST 113 STREET,R8,,,,,,,,,R8,,N,W6,8,0,X,TRUSTEES OF COLUMBIA,1716,4975,4975,0,0,0,0,0,0,4975,7,1,4,10,10,17,100.92,17,64,E,3,N,5,1,59850,140850,59850,140850,1910,E,0,0,,,2.9,6.02,0,6.5,1,1018840055,0,199,994061,232749,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,56,109,199,4000,3,7,10025,E047,26,554 WEST 113 STREET,R8,,,,,,,,,R8,,N,C5,2,0,,TRUSTEES OF COLUMBIA,1817,5250,0,5250,0,0,0,0,0,0,7,1,4,8,8,18,100.92,18,65,E,3,N,5,1,41971,164268,37774,147842,1920,E,0,0,,,2.89,6.02,0,6.5,1,1018840056,0,199,994046,232757,5c,,107N052,10703,,0,,1,14v1,2014
MN,1884,57,109,199,4000,3,7,10025,E047,26,558 WEST 113 STREET,R8,,,,,,,,,R8,,N,C5,2,0,X,TRUSTEES OF COLUMBIA,1917,5625,0,5625,0,0,0,0,0,0,7,1,5,9,9,19,100.92,19,67,E,3,N,5,1,68782,210408,68782,210408,1920,E,0,0,,,2.93,6.02,0,6.5,1,1018840057,0,199,994014,232775,5c,,107N052,10703,,0,,1,14v1,2014
